"line","text","screenname","time","searchterm","location","followerscount","favoritescount","lat","lng","coords_coords","bbox_coords","geo_coords"
1620,"Meet Joe M., one of the south side of Chicago’s great young leaders attending West Point.... https://t.co/84Zfk3gSLz https://t.co/yqK0fY388q","HastingsforIL",2018-11-05 12:08:31,"WestPoint","Illinois",2737,7,NA,NA,NA,NA,NA
1621,"Air Force Mascot Falcon Improving After Injury at West Point https://t.co/4sWANzPe5P #sovmc https://t.co/kxH5j6xIgS","SecureAspects",2018-11-05 12:06:07,"WestPoint","International",206,0,NA,NA,NA,NA,NA
1622,"The Monday 10: Arizona State nets a milestone, Omaha finally gains a ‘W,’ Air Force sweeps Army West Point https://t.co/gYRqFVc65r","USCHO",2018-11-05 12:05:13,"WestPoint","Rinks Across NCAA Hockey",31999,7,NA,NA,NA,NA,NA
1623,"@DRUDGE_REPORT Shame on the cadets who hurt that bird. Discharge them and make room for kids who have the character that West Point stands for.","fourotooles",2018-11-05 12:03:09,"WestPoint","",50,2,NA,NA,NA,NA,NA
1624,"@realDonaldTrump Trump didn’t distinguish himself at West Point...","DAlex20717659",2018-11-05 11:59:15,"WestPoint","Clichy, France",5,0,NA,NA,NA,NA,NA
1625,"13u runner up #taconic still so proud of them #newrohuguenotselite #Bleedpurple #blackout #hardworkbeatstalent #practicemakesperfec @ West Point, New York https://t.co/7KOzkjletr","TEAM914",2018-11-05 11:02:24,"WestPoint"," Southern Westchester Nyc",1157,1,NA,NA,NA,NA,NA
1626,"12u <U+0001F3C6>#taconic #champion #ayf hustlehard100 Coach filthymcnastytaylor E Williams yes my Bros <U+0001F49C><U+0001F49B><U+0001F3C8>#hardworkbeatstalent #practicemakesperfec #Bleedpurple #newro<U+0001F3C8> @ West Point, New York https://t.co/wxrOi6JVg8","TEAM914",2018-11-05 11:57:05,"WestPoint"," Southern Westchester Nyc",1157,1,NA,NA,NA,NA,NA
1627,"Air Force mascot falcon injured in prank by rival Army https://t.co/TVLVbdoM8Y","KFYRTV",2018-11-05 11:57:02,"WestPoint","Bismarck, North Dakota",9530,0,NA,NA,NA,NA,NA
1628,"John Clemens, running as a Loyallst for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Fowler Puppet Crosby, who does nothing for Michigan!","realMorganClark",2018-11-05 11:53:22,"WestPoint","Geneva, Switzerland",140,0,NA,NA,NA,NA,NA
1629,"Air Force Mascot Falcon Improving After Injury at West Point https://t.co/H97xSZvKeg","Militarydotcom",2018-11-05 11:50:57,"WestPoint","United States",177980,43,NA,NA,NA,NA,NA
1630,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/GfGlSYUDSc","Langdon466",2018-11-05 11:50:28,"WestPoint","",79,0,NA,NA,NA,NA,NA
1631,"Some AM PT before the @WarInstitute potential disruptions to the American Way of War conference. West Point is as beautiful as I remembered. https://t.co/WM4p2rXmPH","AfterWestphalia",2018-11-05 11:48:13,"WestPoint","Westphalia, VA",862,3,NA,NA,NA,NA,NA
1632,"West Point apologizes for falcon's injuries; Air Force Academy mascot expected to fully recover. https://t.co/awktmqzJfK","AnnSchroederWi2",2018-11-05 11:47:54,"WestPoint","Florida, USA",22,0,NA,NA,NA,NA,NA
1633,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/Mto8XmwAuP - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/r7dLaOGtVM","trendingpress1",2018-11-05 11:47:14,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1634,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/v6NeoGcJVY - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/vo03NWdV6H","trendingpress1",2018-11-04 21:46:58,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1635,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/v6NeoGcJVY - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/ZDzxPRWHWZ","trendingpress1",2018-11-05 09:47:44,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1636,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/Mto8XmwAuP - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/5IqPEFQxmG","trendingpress1",2018-11-05 06:49:25,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1637,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/v6NeoGcJVY - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/in3WqnuvVa","trendingpress1",2018-11-05 01:47:33,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1638,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/Mto8XmwAuP - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/PjVml8jOT0","trendingpress1",2018-11-04 23:48:32,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1639,"Air Force Academy Falcon Injured During Weekend of Football With Army - https://t.co/k6YM60i1vg - 

Aurora, a 22-year-old falcon who is a mascot of the United States Air Force Academy, was injured during a prank by West Point cadets when the Air Force played Army in football, ... https://t.co/ITG8Eqibhp","trendingpress1",2018-11-04 18:46:48,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1640,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank - https://t.co/v6NeoGcJVY - 

As Saturday approached, the United States Military Academy revved up for a football game against the visiting Air Force Academy in West Point, N.Y., in a highly charged clash... https://t.co/yrtiEgbUlL","trendingpress1",2018-11-05 03:47:46,"WestPoint","California, USA",66,0,NA,NA,NA,NA,NA
1641,"Air Force mascot falcon improving after injury at West Point https://t.co/IUqIPgnLFw","WJTV",2018-11-05 11:47:00,"WestPoint","Jackson, MS",82044,2,NA,NA,NA,NA,NA
1642,"West Point apologizes for injuries to Air Force mascot bird https://t.co/TAbuagz9xw https://t.co/8Im2G8ASIn","WLKY",2018-11-04 21:57:21,"WestPoint","Louisville, KY",114361,1,NA,NA,NA,NA,NA
1643,"West Point apologizes for injuries to Air Force mascot bird https://t.co/1e2YQH26xt https://t.co/aYDgpSGhUe","WLKY",2018-11-05 02:20:23,"WestPoint","Louisville, KY",114361,0,NA,NA,NA,NA,NA
1644,"West Point apologizes for injuries to Air Force mascot bird https://t.co/D1AwJAiVTG https://t.co/JvP6G51mGd","WLKY",2018-11-05 11:45:28,"WestPoint","Louisville, KY",114361,0,NA,NA,NA,NA,NA
1645,"West Point apologizes for injuries to Air Force mascot bird https://t.co/O8Qs8EjEM0 https://t.co/0y5Edw9vIv","WLKY",2018-11-05 07:05:38,"WestPoint","Louisville, KY",114361,0,NA,NA,NA,NA,NA
1646,"West Point apologizes for injuries to Air Force mascot bird https://t.co/wZnpBqHSN2 https://t.co/sQhc6xA3wJ","WLWT",2018-11-05 02:30:42,"WestPoint","Cincinnati, Ohio, USA",121761,1,NA,NA,NA,NA,NA
1647,"West Point apologizes for injuries to Air Force mascot bird https://t.co/lUNqgnfNpM https://t.co/Y2kDx6r9m6","WLWT",2018-11-04 21:52:30,"WestPoint","Cincinnati, Ohio, USA",121761,1,NA,NA,NA,NA,NA
1648,"West Point apologizes for injuries to Air Force mascot bird https://t.co/tU8ToD0zbq https://t.co/jGleJciYYD","WLWT",2018-11-05 11:45:25,"WestPoint","Cincinnati, Ohio, USA",121761,0,NA,NA,NA,NA,NA
1649,"West Point apologizes for injuries to Air Force mascot bird https://t.co/p15h8hy2cR https://t.co/5mrtlzJ5LY","WLWT",2018-11-05 06:45:31,"WestPoint","Cincinnati, Ohio, USA",121761,1,NA,NA,NA,NA,NA
1650,"West Point apologizes for injuries to Air Force mascot bird https://t.co/Dg4XOBWH8D https://t.co/xDF5oKum90","WISN12News",2018-11-05 02:15:24,"WestPoint","Milwaukee, WI",88619,0,NA,NA,NA,NA,NA
1651,"West Point apologizes for injuries to Air Force mascot bird https://t.co/UjNnjC7CbE https://t.co/9BXKi3epwD","WISN12News",2018-11-05 06:30:42,"WestPoint","Milwaukee, WI",88619,0,NA,NA,NA,NA,NA
1652,"West Point apologizes for injuries to Air Force mascot bird https://t.co/KjQJMj13Pg https://t.co/QNRxwxTVUH","WISN12News",2018-11-04 21:52:20,"WestPoint","Milwaukee, WI",88619,3,NA,NA,NA,NA,NA
1653,"West Point apologizes for injuries to Air Force mascot bird https://t.co/n92ZH7HMn8 https://t.co/nthxBRZxZ3","WISN12News",2018-11-05 11:45:24,"WestPoint","Milwaukee, WI",88619,0,NA,NA,NA,NA,NA
1654,"Air Force Mascot Falcon Improving After Injury at West Point https://t.co/oWnF8cYcWO","murphycat2012",2018-11-05 11:44:48,"WestPoint","at home where my boots are",2022,1,NA,NA,NA,NA,NA
1655,"#falconry https://t.co/6YsfFpnsT0

I hope it was simply that the army cadets were clueless, since kidnapping mascots is something of a historic prank. :(","fabricdragon",2018-11-05 11:43:22,"WestPoint","Philadelphia",3478,0,NA,NA,NA,NA,NA
1656,"Spenser Rapone is the kicked out, communist West Point cadet. These people live in the United States. Vote out all Democrats. Vote RED.

https://t.co/nvTn5ym4AE","Audrey38154453",2018-11-05 11:36:16,"WestPoint","Massachusetts, USA",159,0,NA,NA,NA,NA,NA
1657,"@ZNEWSNET Speaking of West Point, whatever happened to that communist infiltrator?
https://t.co/QAzAUFS5Ri","Audrey38154453",2018-11-05 11:29:43,"WestPoint","Massachusetts, USA",159,0,NA,NA,NA,NA,NA
1658,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/mroItNPml1","markrmcqueen",2018-11-05 11:35:50,"WestPoint","ÜT: 43.6508659,-79.380442",3572,0,NA,NA,NA,NA,NA
1659,"West Point apologizes for injuries to Air Force mascot bird https://t.co/5zx5xHDQEt https://t.co/GvGmcYJaJG","WXII",2018-11-05 11:30:36,"WestPoint","Piedmont Triad, NC",119806,1,NA,NA,NA,NA,NA
1660,"West Point apologizes for injuries to Air Force mascot bird https://t.co/QPxdNzgnBT https://t.co/PKPpr0Oeg3","WXII",2018-11-05 07:15:27,"WestPoint","Piedmont Triad, NC",119806,0,NA,NA,NA,NA,NA
1661,"West Point apologizes for injuries to Air Force mascot bird https://t.co/ISjnen6w81 https://t.co/YZ83hCwKyb","WXII",2018-11-05 02:30:43,"WestPoint","Piedmont Triad, NC",119806,1,NA,NA,NA,NA,NA
1662,"West Point apologizes for injuries to Air Force mascot bird https://t.co/HiafmCFKpQ https://t.co/HopzeJroV7","WXII",2018-11-04 21:47:39,"WestPoint","Piedmont Triad, NC",119806,1,NA,NA,NA,NA,NA
1663,"West Point apologizes for injuries to Air Force mascot bird https://t.co/51mwvlk0L8 https://t.co/BZVoO18QNt","KCCINews",2018-11-04 21:47:30,"WestPoint","Des Moines, Iowa",113363,0,NA,NA,NA,NA,NA
1664,"West Point apologizes for injuries to Air Force mascot bird https://t.co/WDGAKQSSPt https://t.co/t4beDi6kUr","KCCINews",2018-11-05 11:30:33,"WestPoint","Des Moines, Iowa",113363,2,NA,NA,NA,NA,NA
1665,"West Point apologizes for injuries to Air Force mascot bird https://t.co/FptBFR7lHT https://t.co/gK4RHavWan","KCCINews",2018-11-05 06:45:31,"WestPoint","Des Moines, Iowa",113363,0,NA,NA,NA,NA,NA
1666,"West Point apologizes for injuries to Air Force mascot bird https://t.co/ilzoJIwh2L https://t.co/z8RmYrvsqP","KCCINews",2018-11-05 02:30:41,"WestPoint","Des Moines, Iowa",113363,2,NA,NA,NA,NA,NA
1667,"West Point apologizes for injuries to Air Force mascot bird https://t.co/KAqevlQT7J https://t.co/jye89PGZ5g","WESH",2018-11-05 02:45:23,"WestPoint","Orlando - Daytona Beach",200813,2,NA,NA,NA,NA,NA
1668,"West Point apologizes for injuries to Air Force mascot bird https://t.co/vPwRPqRHJE https://t.co/kGALSSU4j7","WESH",2018-11-05 07:15:27,"WestPoint","Orlando - Daytona Beach",200813,1,NA,NA,NA,NA,NA
1669,"West Point apologizes for injuries to Air Force mascot bird https://t.co/OypUnWhBLn https://t.co/lJcjFQWBLh","WESH",2018-11-05 11:30:33,"WestPoint","Orlando - Daytona Beach",200813,0,NA,NA,NA,NA,NA
1670,"West Point apologizes for injuries to Air Force mascot bird https://t.co/d0hqZ7p1R0 https://t.co/zmLrqJOrlU","WESH",2018-11-04 21:52:20,"WestPoint","Orlando - Daytona Beach",200813,1,NA,NA,NA,NA,NA
1671,"West Point apologizes for injuries to Air Force mascot bird https://t.co/N6aZZm7Ra2 https://t.co/VthjhGv587","WMTWTV",2018-11-05 02:30:39,"WestPoint","Portland, Maine",81419,0,NA,NA,NA,NA,NA
1672,"West Point apologizes for injuries to Air Force mascot bird https://t.co/qj9pkJ0eQk https://t.co/oMmM53QmcM","WMTWTV",2018-11-05 11:30:29,"WestPoint","Portland, Maine",81419,1,NA,NA,NA,NA,NA
1673,"West Point apologizes for injuries to Air Force mascot bird https://t.co/kGHcgvfvGF https://t.co/eiRiJe7TC0","WMTWTV",2018-11-04 21:52:21,"WestPoint","Portland, Maine",81419,1,NA,NA,NA,NA,NA
1674,"West Point apologizes for injuries to Air Force mascot bird https://t.co/HbPv2dvner https://t.co/WJPwFnNKHw","WMTWTV",2018-11-05 07:15:27,"WestPoint","Portland, Maine",81419,1,NA,NA,NA,NA,NA
1675,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank   via @NYTimes https://t.co/MQq5gbXUlr","Radiopam",2018-11-05 11:28:12,"WestPoint","NYC/Connecticut",632,0,NA,NA,NA,NA,NA
1676,"West Point apologizes for injuries to Air Force mascot bird https://t.co/Rk1IEegrCR https://t.co/1B3ks3VoEo","kmbc",2018-11-05 02:05:34,"WestPoint","Kansas City, MO",158292,3,NA,NA,NA,NA,NA
1677,"West Point apologizes for injuries to Air Force mascot bird https://t.co/gANdltqNAQ https://t.co/ve8Su2fZUE","kmbc",2018-11-05 06:45:37,"WestPoint","Kansas City, MO",158292,0,NA,NA,NA,NA,NA
1678,"West Point apologizes for injuries to Air Force mascot bird https://t.co/D4llYVzZlV https://t.co/Bsqa3r2ogc","kmbc",2018-11-04 21:52:19,"WestPoint","Kansas City, MO",158292,0,NA,NA,NA,NA,NA
1679,"West Point apologizes for injuries to Air Force mascot bird https://t.co/LUQlk5AjAr https://t.co/UeiHOVX5Wa","kmbc",2018-11-05 11:25:14,"WestPoint","Kansas City, MO",158292,1,NA,NA,NA,NA,NA
1680,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/70q7Pg5L1Y","MichaelRikon",2018-11-05 11:23:16,"WestPoint","New York City",6501,0,NA,NA,NA,NA,NA
1681,"Air Force falcon recovering after serious injuries from West Point prank https://t.co/BTSyLqJICj","fox8news",2018-11-05 11:21:20,"WestPoint","Cleveland",228156,6,NA,NA,NA,NA,NA
1682,"Air Force mascot receives life-threatening injuries in West Point prank https://t.co/oRnE0w3gmP","fox8news",2018-11-04 13:51:53,"WestPoint","Cleveland",228156,3,NA,NA,NA,NA,NA
1683,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/TNbCBVhhf1","infamousgrouser",2018-11-05 11:16:49,"WestPoint","East Riding of Yorkshire",2944,0,NA,NA,NA,NA,NA
1684,"The falcon was reportedly injured during a prank at West Point before the Army game. https://t.co/vlRVbko1BM","NBCConnecticut",2018-11-05 11:14:08,"WestPoint","Connecticut",273250,0,NA,NA,NA,NA,NA
1685,"West Point apologizes for falcon’s injuries; Air Force Academy mascot expected to fully recover https://t.co/4pwBhnI1Yc","AmerMilNews",2018-11-05 11:13:09,"WestPoint","USA",14840,11,NA,NA,NA,NA,NA
1686,"West Point apologizes for falcon's injuries; Air Force Academy mascot expected to fully recover https://t.co/c9X2H6NDc1 via @csgazette","ginthegin",2018-11-05 11:13:02,"WestPoint","Gator in The Buckeye State",3037,1,NA,NA,NA,NA,NA
1687,"@csgazette I don't condone animal abuse, but let's not lose sight of what West Point does and that is to prepare young men and women to commit mass organized murder in the name of spreading democracy for their oligarch masters. So this form of animal abuse is in line with their training.","fixedimage",2018-11-05 11:09:07,"WestPoint","1060 W. Addison 60613",102,0,NA,NA,NA,NA,NA
1688,"@AP_Top25 I don't condone animal abuse, but let's not lose sight of what West Point does and that is to prepare young men and women to commit mass organized murder in the name of spreading democracy for their oligarch masters. So this form of animal abuse is in line with their training.","fixedimage",2018-11-05 11:07:45,"WestPoint","1060 W. Addison 60613",102,0,NA,NA,NA,NA,NA
1689,"@BluekuHeather I don't condone animal abuse, but let's not lose sight of what West Point does and that is to prepare young men and women to commit mass organized murder in the name of spreading democracy for their oligarch masters. So this form of animal abuse is in line with their training.","fixedimage",2018-11-05 11:04:49,"WestPoint","1060 W. Addison 60613",102,1,NA,NA,NA,NA,NA
1690,"West Point apologizes for injuries to Air Force mascot bird https://t.co/IVZlgjBRmT https://t.co/bY3NubmEty","WTAE",2018-11-04 21:52:24,"WestPoint","Pittsburgh, Pennsylvania, USA",123250,1,NA,NA,NA,NA,NA
1691,"West Point apologizes for injuries to Air Force mascot bird https://t.co/JHK7SpkQ01 https://t.co/z1TnoIeUUW","WTAE",2018-11-05 06:50:13,"WestPoint","Pittsburgh, Pennsylvania, USA",123250,1,NA,NA,NA,NA,NA
1692,"West Point apologizes for injuries to Air Force mascot bird https://t.co/8j3SN7rUyH https://t.co/P1tjZcKEkf","WTAE",2018-11-05 11:05:28,"WestPoint","Pittsburgh, Pennsylvania, USA",123250,0,NA,NA,NA,NA,NA
1693,"West Point apologizes for injuries to Air Force mascot bird https://t.co/GqG4kgZYa2 https://t.co/hiu5XqlfnG","WTAE",2018-11-05 02:05:38,"WestPoint","Pittsburgh, Pennsylvania, USA",123250,2,NA,NA,NA,NA,NA
1694,"West Point apologizes for injuries to mascot https://t.co/3VLBxHEmMi","newstermer",2018-11-04 21:17:03,"WestPoint","",672,0,NA,NA,NA,NA,NA
1695,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/DE0apxBa9x","newstermer",2018-11-04 21:11:23,"WestPoint","",672,0,NA,NA,NA,NA,NA
1696,"Air Force falcon improving after injury at West Point – ESPN https://t.co/kdtYrCPb8F","newstermer",2018-11-05 10:38:33,"WestPoint","",672,0,NA,NA,NA,NA,NA
1697,"Air Force mascot improving after injury at West Point https://t.co/TWf0mAWP3s","newstermer",2018-11-04 23:20:46,"WestPoint","",672,0,NA,NA,NA,NA,NA
1698,"West Point apologizes for injuries to Air Force mascot bird https://t.co/wwnjj3S0Ce","newstermer",2018-11-04 20:10:15,"WestPoint","",672,0,NA,NA,NA,NA,NA
1699,"Air Force falcon improving after injury at West Point – ESPN https://t.co/YZx7wasUqv","newstermer",2018-11-05 11:00:34,"WestPoint","",672,0,NA,NA,NA,NA,NA
